transect,int,long,lat,nasc,bin
88,34,-124.4666164,45.32554381,0,1
88,35,-124.4409442,45.32575167,0,1
88,36,-124.4155913,45.32599,0,1
88,37,-124.3900336,45.32628,0,1
88,38,-124.3645703,45.3264,0,1
88,39,-124.3390862,45.32640667,0,1
88,40,-124.3136279,45.32649667,0,1
88,41,-124.2880798,45.3263028,3.6582874,1
88,42,-124.2625613,45.32606197,0,1
88,43,-124.2371152,45.32563049,0,1
88,44,-124.2116418,45.32511784,18.09286485,1
88,45,-124.1860482,45.32480516,52.49169325,1
88,46,-124.1605443,45.32527,0,1
88,47,-124.1295072,45.32555685,51.23015663,1
88,48,-124.1096699,45.32555833,428.4227056,2
88,49,-124.0841048,45.32561167,571.7349687,3
88,50,-124.0586401,45.32522897,2.47341465,1
88,51,-124.0331877,45.325515,116.3071652,1
88,52,-124.0077034,45.32573955,9.185680625,1
89,1,-124.0003384,45.5066132,90.60491681,1
89,2,-124.0271993,45.506645,35.7438227,1
89,3,-124.0527729,45.50671,59.1410519,1
89,4,-124.0783483,45.50677,68.74044495,1
89,5,-124.1038816,45.50651083,221.1267233,2
89,6,-124.1295177,45.50603493,194.4550718,1
89,7,-124.1550588,45.505925,3.63265145,1
89,8,-124.1805796,45.50628079,145.2101986,1
89,9,-124.2061797,45.50688723,85.41688929,1
89,10,-124.2273869,45.50617525,65.7414711,1
89,11,-124.2529333,45.50708694,12.04399235,1
89,12,-124.278479,45.5079006,0,1
89,13,-124.3040108,45.50797369,0,1
89,14,-124.3294222,45.50713263,0.1795419,1
89,15,-124.3550899,45.50640333,0.8118272,1
89,16,-124.3807277,45.50556251,3.90765775,1
89,17,-124.406285,45.50475409,7.0151524,1
89,18,-124.4317625,45.50467833,0.54819995,1
89,19,-124.4573443,45.50450667,0.458431,1
89,20,-124.4829618,45.50438333,0,1
89,21,-124.508515,45.50427882,0,1
89,22,-124.5341917,45.50414833,0,1
89,23,-124.5596088,45.504595,0,1
89,24,-124.5852938,45.50553471,0,1
89,25,-124.6110557,45.50625065,0,1
89,26,-124.6363943,45.50584975,0,1
89,27,-124.661987,45.50591333,0,1
89,28,-124.687536,45.50652457,0,1
89,29,-124.7130464,45.5071408,0,1
89,30,-124.7385813,45.50765878,0,1
89,31,-124.7641634,45.50737363,0,1
89,32,-124.7896925,45.50693,0,1
89,33,-124.8153122,45.50676833,0,1
89,34,-124.8408432,45.50652333,0,1
89,35,-124.8664944,45.50640958,0,1
89,36,-124.892047,45.50648437,0,1
89,37,-124.9177317,45.50668163,0,1
89,38,-124.9430863,45.5069,0,1
89,39,-124.9688078,45.50664833,0,1
89,40,-124.9944603,45.50650076,0,1
89,41,-125.0199933,45.50662575,0,1
89,42,-125.0455496,45.50654463,0,1
89,43,-125.0711826,45.50640574,0,1
89,44,-125.0966855,45.50675167,0,1
89,45,-125.1221666,45.50710031,0,1
89,46,-125.1478511,45.50753289,0,1
89,47,-125.1729301,45.50768414,0,1
89,48,-125.1988897,45.50735674,0,1
89,49,-125.2244538,45.50706718,0,1
89,50,-125.2500126,45.50656717,0,1
89,51,-125.2755269,45.50612661,0,1
89,52,-125.3011716,45.50626588,0,1
89,53,-125.3264359,45.50671285,0,1
90,1,-125.2568251,45.6682131,0,1
90,2,-125.2298749,45.66700953,0,1
90,3,-125.204204,45.66628651,0,1
90,4,-125.1786861,45.66617188,0,1
90,5,-125.1529667,45.66607,0,1
90,6,-125.1274824,45.66588833,0,1
90,7,-125.1017994,45.66595709,0,1
90,8,-125.0760859,45.66619777,0,1
90,9,-125.0504491,45.66640911,0,1
90,10,-125.0248887,45.66659833,0,1
90,11,-124.9990496,45.66690649,0,1
90,12,-124.9733854,45.66700706,0,1
90,13,-124.9478698,45.666405,0,1
90,14,-124.9223622,45.66620542,0,1
90,15,-124.8967163,45.66698167,0,1
90,16,-124.8710121,45.66634411,0,1
90,17,-124.8452956,45.66707568,0,1
90,18,-124.8197174,45.66817167,0,1
90,19,-124.7942697,45.66887689,0,1
90,20,-124.7684674,45.66737199,0,1
90,21,-124.7431819,45.66561252,0,1
90,22,-124.7175982,45.66458707,0,1
90,23,-124.6919163,45.66488333,0,1
90,24,-124.666284,45.66517535,0,1
90,25,-124.6405788,45.66574877,0,1
90,26,-124.6150732,45.66641833,0,1
90,27,-124.5894291,45.6671511,0,1
90,28,-124.5637356,45.66741844,0,1
90,29,-124.5380695,45.66768857,0,1
90,30,-124.5124503,45.66805667,0,1
90,31,-124.4868487,45.66809058,6.94677595,1
90,32,-124.4610711,45.66786075,0,1
90,33,-124.4355298,45.66751157,0,1
90,34,-124.4098675,45.66714391,9.83414485,1
90,35,-124.3842701,45.66704167,3.34273505,1
90,36,-124.3586007,45.66693,10.34283415,1
90,37,-124.3328448,45.66668607,4.3763789,1
90,38,-124.307335,45.66654917,2.98199665,1
90,39,-124.2817114,45.66655057,102.6322876,1
90,40,-124.2560467,45.66681,230.3048603,2
90,41,-124.2303937,45.66710953,67.7766413,1
90,42,-124.2047928,45.667345,0,1
90,43,-124.1791261,45.66756461,0,1
90,44,-124.153537,45.66780833,0,1
90,45,-124.1278604,45.66767167,0,1
90,46,-124.1022296,45.66698256,0,1
90,47,-124.0766742,45.66728117,0,1
90,48,-124.0510379,45.66768667,0,1
90,49,-124.0252801,45.66763167,16.87615515,1
90,50,-123.9996569,45.66735667,2.3692226,1
90,51,-123.9740683,45.66776833,8348.118757,5
91,1,-124.0127859,45.83401697,939.1273489,3
91,2,-124.039703,45.83375701,0,1
91,3,-124.0654097,45.83378333,0,1
91,4,-124.0911896,45.8340028,16.36206485,1
91,5,-124.1168564,45.83376744,18.9068048,1
91,6,-124.1425256,45.83316057,3.3668619,1
91,7,-124.1682698,45.8336925,5.0642791,1
91,8,-124.194046,45.83386833,318.4192691,2
91,9,-124.2173333,45.83399373,589.7318614,3
91,10,-124.2429892,45.83331465,34.42290645,1
91,11,-124.2686894,45.833285,19.38594435,1
91,12,-124.2922227,45.83227477,4.09983835,1
91,13,-124.3178476,45.83371616,12.2669014,1
91,14,-124.3434665,45.83440083,9.43818805,1
91,15,-124.3692869,45.83468,1.7285306,1
91,16,-124.3949373,45.83358807,2.184572,1
91,17,-124.4204786,45.83174742,0.76514485,1
91,18,-124.4461197,45.83190656,0,1
91,19,-124.4718562,45.8325716,2.8515346,1
91,20,-124.4975731,45.83264777,84.80054815,1
91,21,-124.5232384,45.83286005,232.2875186,2
91,22,-124.5490107,45.83302492,59.01924135,1
91,23,-124.5747241,45.83283833,128.1547667,1
91,24,-124.6004563,45.83254701,78.16886055,1
91,25,-124.6262123,45.832385,43.7831549,1
91,26,-124.6518722,45.83233667,0,1
91,27,-124.6775893,45.83245333,4.19860565,1
91,28,-124.703259,45.83277833,15.3590696,1
91,29,-124.7290169,45.83224782,0,1
91,30,-124.7547431,45.83156853,0.1213795,1
91,31,-124.7804475,45.83135833,0,1
91,32,-124.8061697,45.83215955,0,1
91,33,-124.8317742,45.83263333,0,1
91,34,-124.8574577,45.83326154,0,1
91,35,-124.8833143,45.833865,0,1
91,36,-124.9089083,45.83389074,0,1
91,37,-124.934528,45.83372614,0,1
91,38,-124.9603513,45.83333661,0,1
91,39,-124.9860374,45.83276167,0,1
91,40,-125.0117873,45.832585,0,1
91,41,-125.0375596,45.83294606,0,1
91,42,-125.0631643,45.83317833,0,1
91,43,-125.0890806,45.83320751,0,1
91,44,-125.1146807,45.83318297,0,1
91,45,-125.1402097,45.83355123,0,1
91,46,-125.1660722,45.83396977,0,1
91,47,-125.1917909,45.83412,0,1
91,48,-125.2174952,45.83406085,0,1
91,49,-125.2432166,45.83371591,0,1
91,50,-125.2689714,45.83349582,0,1
92,1,-125.4214533,46.00061009,0,1
92,2,-125.394311,45.99989667,0,1
92,3,-125.3685009,45.99992322,0,1
92,4,-125.3427509,46.000235,0,1
92,5,-125.3169801,46.00033129,0,1
92,6,-125.2912579,46.00037806,0,1
92,7,-125.2652768,45.99995667,0,1
92,8,-125.2395348,45.99946667,0,1
92,9,-125.2138134,45.99941833,0,1
92,10,-125.1880802,45.99964333,0,1
92,11,-125.1621724,45.99994697,0,1
92,12,-125.1363471,46.00017494,0,1
92,13,-125.1107087,46.0007311,0,1
92,14,-125.0849129,46.00120667,0,1
92,15,-125.0589632,46.00188334,0,1
92,16,-125.0332666,46.00161862,0,1
92,17,-125.0074796,46.00025013,0,1
92,18,-124.9817935,45.99942685,0,1
92,19,-124.955989,45.99954983,0,1
92,20,-124.9302544,45.99989085,0,1
92,21,-124.9045282,46.000335,0,1
92,22,-124.8787976,46.00035945,0,1
92,23,-124.8529816,46.00045142,0,1
92,24,-124.8271159,46.00036114,0,1
92,25,-124.8013951,46.00035662,0,1
92,26,-124.7755477,46.00026584,0,1
92,27,-124.7499169,46.00024333,0,1
92,28,-124.7240946,46.00013527,0,1
92,29,-124.6982899,45.99973138,8.46782155,1
92,30,-124.6724934,45.99919333,8.74400995,1
92,31,-124.6467109,45.99862241,4.08668795,1
92,32,-124.6209327,45.9986,0,1
92,33,-124.5951461,45.99870386,0,1
92,34,-124.5693583,45.99878981,0,1
92,35,-124.5436365,45.99941556,0,1
92,36,-124.5178449,46.00039698,0,1
92,37,-124.492062,46.00074445,0.08717025,1
92,38,-124.4663064,46.00026118,3.69923065,1
92,39,-124.4405371,45.99987667,10.9342957,1
92,40,-124.414727,45.99995,27.5619212,1
92,41,-124.3888893,46.00046483,34.4051258,1
92,42,-124.3631217,46.0009643,9.34206125,1
92,43,-124.3374184,46.00123789,238.2608283,2
92,44,-124.3116246,46.00150167,1915.98129,3
92,45,-124.2857234,46.00129982,1024.914254,3
92,46,-124.2600233,46.00125769,4353.018636,4
92,47,-124.2342651,46.00112667,2746.996492,4
92,48,-124.2083836,46.00111144,18.20601285,1
92,49,-124.1825697,46.00105566,0,1
92,50,-124.1568314,46.00076667,332.8180256,2
92,51,-124.1313921,46.00038,0,1
92,52,-124.1052282,46.00017106,2116.731488,4
92,53,-124.0794539,46.00041155,922.8363324,3
92,54,-124.053694,46.00096975,0,1
93,1,-124.1012537,46.16775631,114.6999361,1
93,2,-124.1284193,46.1672311,342.5664951,2
93,3,-124.1542415,46.16689506,51.11164875,1
93,4,-124.1801535,46.16733201,0.35469745,1
93,5,-124.2060601,46.16737543,722.5480303,3
93,6,-124.2318902,46.16694833,558.968896,3
93,7,-124.2577551,46.16623083,34.13198605,1
93,8,-124.283516,46.16676496,49.07828285,1
93,9,-124.3093859,46.167485,7.57909105,1
93,10,-124.3353104,46.16766089,360.8618785,2
93,11,-124.361177,46.16708107,19.0844602,1
93,12,-124.3870672,46.16637621,0,1
93,13,-124.4128663,46.16572865,0,1
93,14,-124.4386411,46.16567562,0,1
93,15,-124.4645858,46.16553952,59.1968125,1
93,16,-124.4904184,46.16625491,39.53270285,1
93,17,-124.5162495,46.167115,114.8703139,1
93,18,-124.5420904,46.1674,24.3357226,1
93,19,-124.5679591,46.16726604,31.37749315,1
93,20,-124.5938427,46.1671,56.84979355,1
93,21,-124.6196593,46.16710598,55.6563661,1
93,22,-124.6456016,46.16709515,0,1
93,23,-124.6714126,46.167045,0,1
93,24,-124.6972618,46.16711667,0,1
93,25,-124.7232335,46.16735976,0,1
93,26,-124.7489031,46.16737742,0,1
93,27,-124.7748616,46.16751572,0,1
93,28,-124.8006186,46.16761201,5.2453475,1
93,33,-124.8101783,46.16714429,0,1
93,34,-124.8283141,46.16753534,0,1
93,35,-124.8542566,46.16832,0,1
93,36,-124.8801017,46.16878895,0,1
93,37,-124.905963,46.16887305,0,1
93,38,-124.9317805,46.16858667,0,1
93,39,-124.957528,46.16812052,0,1
93,40,-124.9832652,46.16735586,0,1
93,41,-125.0092205,46.16638333,0,1
93,42,-125.0349946,46.16526667,0,1
93,43,-125.0608149,46.165075,0,1
93,44,-125.0866506,46.16690735,0,1
93,45,-125.112306,46.16879,0,1
93,46,-125.1381591,46.16925667,0,1
93,47,-125.1640219,46.16906167,0,1
93,48,-125.1898173,46.16868254,0,1
93,49,-125.2157673,46.16825667,0,1
93,50,-125.2416472,46.16765229,0,1
93,51,-125.2674538,46.167225,0,1
93,52,-125.2931929,46.16690056,0,1
93,53,-125.3192092,46.1668223,0,1
93,54,-125.3450235,46.1668394,0,1
93,55,-125.3707834,46.16710943,0,1
93,56,-125.3966796,46.16752823,0,1
93,57,-125.422505,46.16799846,0,1
94,1,-125.2545711,46.33299011,0,1
94,2,-125.2272365,46.33220604,0,1
94,3,-125.2013322,46.33175697,0,1
94,4,-125.1754163,46.33181167,0,1
94,5,-125.1494156,46.332095,0,1
94,6,-125.1234406,46.33248741,0,1
94,7,-125.0974627,46.3330307,0,1
94,8,-125.0716472,46.33339056,0,1
94,9,-125.045649,46.33327126,0,1
94,10,-125.0196673,46.33301667,0,1
94,11,-124.9935267,46.332725,0,1
94,12,-124.9678243,46.33263224,0,1
94,13,-124.941775,46.33251207,0,1
94,14,-124.9158516,46.332705,0,1
94,15,-124.8898784,46.33305667,0,1
94,16,-124.8639578,46.33323667,0,1
94,17,-124.837979,46.33315917,0,1
94,18,-124.8120177,46.33313167,0,1
94,19,-124.7861043,46.33307821,0,1
94,20,-124.7600902,46.33288029,0,1
94,21,-124.7342362,46.33190684,44.45527295,1
94,22,-124.7083328,46.33135759,8.92823655,1
94,23,-124.682217,46.33086335,0,1
94,24,-124.6563569,46.3312918,25.892591,1
94,25,-124.6304679,46.332845,937.0449458,3
94,26,-124.6045568,46.33300422,46.99060375,1
94,27,-124.5785637,46.33270333,1527.108798,3
94,28,-124.5526307,46.33244667,9.81782755,1
94,29,-124.5266783,46.33211384,9.5409994,1
94,30,-124.5007247,46.33207553,101.6177018,1
94,31,-124.4747708,46.33189564,212.5830859,2
94,32,-124.4487809,46.33192885,136.2176025,1
94,33,-124.4228586,46.33217667,291.9098488,2
94,34,-124.3969764,46.33250167,531.0257631,3
94,35,-124.3710287,46.33311344,1452.92947,3
94,36,-124.3450872,46.33395928,3279.293805,4
94,37,-124.3192096,46.3329419,182.7151659,1
94,38,-124.2932812,46.33208553,242.9458445,2
94,39,-124.2673186,46.33245403,816.1881891,3
94,40,-124.2415075,46.33346,124.3119098,1
94,41,-124.2155071,46.33386017,157.1850027,1
94,42,-124.1895732,46.33346055,302.9241533,2
94,43,-124.1636503,46.3323162,405.53645,2
95,1,-124.1239883,46.50008867,14.28163838,1
95,2,-124.1513223,46.49969667,9.94124985,1
95,3,-124.1773224,46.49993107,124.9814855,1
95,4,-124.2033812,46.50042179,5.7479549,1
95,5,-124.2293924,46.5002489,69.49371615,1
95,6,-124.2555178,46.50014663,354.8321756,2
95,7,-124.2815448,46.50010444,0.10509205,1
95,8,-124.3075589,46.49999569,12.8343241,1
95,9,-124.3335767,46.499995,19.66373845,1
95,10,-124.3596447,46.50011811,98.43180195,1
95,11,-124.3856968,46.50027167,46.6572302,1
95,12,-124.4117231,46.500225,0,1
95,13,-124.4377399,46.50020833,446.1517463,2
95,14,-124.4638042,46.49983667,44.2626069,1
95,15,-124.489803,46.49979,4.60735375,1
95,16,-124.5158031,46.49961486,1.72822155,1
95,17,-124.5419211,46.49916333,0,1
95,18,-124.5678324,46.49916863,0,1
95,19,-124.5939822,46.499635,0,1
95,20,-124.6199412,46.50026176,0,1
95,21,-124.6461504,46.50079167,0.34868625,1
95,22,-124.6720137,46.500985,0.605767571,1
95,23,-124.689344,46.50056667,0,1
95,24,-124.7005296,46.50080765,0,1
95,25,-124.7265957,46.50131333,0,1
95,26,-124.7525839,46.50029667,0,1
95,27,-124.7786119,46.4995628,0,1
95,28,-124.8045024,46.49864153,0,1
95,29,-124.8307622,46.4990407,0,1
95,30,-124.8566414,46.49992754,0,1
95,31,-124.8825844,46.50112167,0,1
95,32,-124.9086355,46.50166611,0,1
95,33,-124.934525,46.50097088,0,1
95,34,-124.9607353,46.50038098,0,1
95,35,-124.9867228,46.50002333,0,1
95,36,-125.0126955,46.50001572,0,1
95,37,-125.03881,46.50069586,0,1
95,38,-125.0647648,46.50125655,0,1
95,39,-125.090808,46.50111833,0,1
95,40,-125.1167894,46.501165,0,1
95,41,-125.1429281,46.501085,0,1
95,42,-125.1688991,46.50117695,0,1
96,1,-125.3052607,46.66574897,0,1
96,2,-125.2777643,46.66548833,0,1
96,3,-125.2516252,46.665715,0,1
96,4,-125.2256023,46.66624367,0,1
96,5,-125.199493,46.6668993,0,1
96,6,-125.173418,46.66713323,0,1
96,7,-125.1471636,46.66728167,0,1
96,8,-125.1308935,46.66656764,0,1
96,9,-125.1047396,46.66589975,0,1
96,10,-125.0786739,46.66559556,0,1
96,11,-125.052611,46.665433,0,1
96,12,-125.0265749,46.665615,0,1
96,13,-125.0003675,46.66574821,0,1
96,14,-124.9741354,46.66566871,0,1
96,15,-124.9482239,46.66571788,0,1
96,16,-124.9219897,46.66567742,0,1
96,17,-124.8958456,46.66535406,0,1
96,18,-124.8697428,46.6650083,0,1
96,19,-124.8436693,46.66486712,0.09475775,1
96,20,-124.8175819,46.66542571,0.6278195,1
96,21,-124.7914302,46.66621147,0,1
96,22,-124.765314,46.66677833,6.0735702,1
96,23,-124.7391853,46.66661593,15.5123675,1
96,24,-124.713089,46.66656348,375.9736891,2
96,25,-124.6870199,46.666405,349.8957737,2
96,26,-124.6608672,46.66622167,329.7664055,2
96,27,-124.63473,46.66546476,31.35094125,1
96,28,-124.608693,46.66464,270.1330081,2
96,29,-124.5825318,46.66400667,0,1
96,30,-124.5565534,46.66463421,0.375075333,1
96,31,-124.5304355,46.66621016,0,1
96,32,-124.5043384,46.66603167,2.3321354,1
96,33,-124.4783118,46.66593464,56.14193695,1
96,34,-124.4521872,46.66626015,2.25819145,1
96,35,-124.4260097,46.66608935,0,1
96,36,-124.3998808,46.6658407,0,1
96,37,-124.3738023,46.66571106,0.7276315,1
96,38,-124.3476187,46.66608089,0,1
96,39,-124.321529,46.66665167,6.19900005,1
96,40,-124.2954263,46.66676432,0,1
96,41,-124.2692736,46.66672167,1.7640762,1
96,42,-124.243181,46.666475,4.00716865,1
96,43,-124.2170976,46.66636161,9.23461975,1
96,44,-124.1908974,46.66614833,15.22567086,1
97,1,-124.1916691,46.83624545,60.59137138,1
97,2,-124.2189473,46.83530855,3.34234,1
97,3,-124.2448764,46.83327703,56.442434,1
97,4,-124.2710882,46.83274662,642.7138705,3
97,5,-124.2972034,46.83364893,4.26301595,1
97,6,-124.3233972,46.83490082,16.19092195,1
97,7,-124.3495146,46.83477751,38.366924,1
97,8,-124.3755745,46.83343286,49.29337835,1
97,9,-124.4017607,46.83239667,12.26795025,1
97,10,-124.4279609,46.83244123,0,1
97,11,-124.4541249,46.83246154,0.41148485,1
97,12,-124.4803242,46.83186,1.7304409,1
97,13,-124.5065106,46.83252833,107.1256002,1
97,14,-124.5326935,46.83336333,223.864696,2
97,15,-124.5589213,46.833745,33.8298408,1
97,16,-124.5851453,46.83409439,15.31059325,1
97,17,-124.6112656,46.83402167,76.53436155,1
97,18,-124.6375085,46.83414431,3.90543745,1
97,19,-124.6637393,46.83392331,10.846979,1
97,20,-124.6897912,46.833535,4.8923987,1
97,21,-124.7160774,46.83329833,44.861022,1
97,22,-124.742328,46.83318223,0,1
97,23,-124.7684831,46.83298317,1.35903705,1
97,24,-124.7946622,46.83262315,8.698575,1
97,25,-124.8209123,46.83253747,0,1
97,26,-124.8469935,46.83235333,0,1
97,27,-124.8732676,46.83239097,0,1
97,28,-124.899465,46.83274947,0,1
97,29,-124.9257469,46.83314777,0,1
97,30,-124.9517931,46.83376736,0,1
97,31,-124.9780396,46.83412745,0,1
97,32,-125.0041944,46.83387652,0,1
97,33,-125.0303963,46.83366563,0,1
97,34,-125.0566411,46.83382333,0,1
97,35,-125.0828553,46.83366667,0,1
97,36,-125.1090075,46.83336263,0,1
97,37,-125.1352786,46.83325711,0.490905,1
97,38,-125.1614267,46.83292634,0,1
97,39,-125.1875051,46.83306167,0,1
97,40,-125.2138241,46.83331208,0.98429625,1
97,41,-125.2400613,46.83371833,0,1
97,42,-125.2662083,46.83417319,0,1
97,43,-125.2924173,46.8342,0,1
97,44,-125.3185946,46.83353915,0,1
98,1,-125.5381545,46.99833501,0,1
98,2,-125.510609,46.99832782,0,1
98,3,-125.484186,46.99836998,0,1
98,4,-125.4579636,46.99829603,0,1
98,5,-125.431731,46.99821833,0,1
98,6,-125.4054399,46.99814849,0,1
98,7,-125.3791927,46.99813333,0,1
98,8,-125.352929,46.998115,0,1
98,9,-125.3265201,46.99806755,0,1
98,10,-125.3002604,46.99796966,0,1
98,11,-125.2739735,46.99774477,0,1
98,12,-125.2477342,46.99741667,0,1
98,13,-125.2216849,46.99703167,0,1
98,14,-125.1952938,46.99661942,0,1
98,15,-125.1689878,46.9965327,0,1
98,16,-125.1427725,46.9970358,0,1
98,17,-125.1164004,46.99758857,0,1
98,18,-125.090159,46.99813429,0,1
98,19,-125.0639337,46.99795883,0,1
98,20,-125.0378054,46.99790651,0,1
98,21,-125.0113629,46.99835833,0,1
98,22,-124.9850711,46.9984115,0,1
98,23,-124.9588045,46.99854827,0,1
98,24,-124.9324856,46.99815467,0,1
98,25,-124.906362,46.996655,0,1
98,26,-124.8800779,46.99725628,0,1
98,27,-124.8537553,46.99763667,0,1
98,28,-124.8275577,46.9980728,0,1
98,29,-124.8013386,46.99768584,13.7592846,1
98,30,-124.7750217,46.99764167,5.28186755,1
98,31,-124.7487079,46.99774333,57.5126065,1
98,32,-124.7223929,46.99792833,35.5746631,1
98,33,-124.6961668,46.99818333,83.3935192,1
98,34,-124.6699296,46.99838667,22.3076839,1
98,35,-124.6436567,46.99863409,1.25407735,1
98,36,-124.617338,46.99880833,4.866605,1
98,37,-124.5911288,46.99885621,0.3380026,1
98,38,-124.5647942,46.99831,39.2020286,1
98,39,-124.5385672,46.99804667,3.32650655,1
98,40,-124.5121915,46.99790167,3.64480765,1
98,41,-124.4859535,46.99841077,6.48344335,1
98,42,-124.4597571,46.99892167,3.60469415,1
98,43,-124.4331897,46.99877377,0.3463787,1
98,44,-124.4071781,46.99864011,1.1728755,1
98,45,-124.3809477,46.99912954,0.2703497,1
98,46,-124.3546784,46.9987996,7.46621645,1
98,47,-124.3284637,46.99839833,0.1742187,1
98,48,-124.3021361,46.99813757,122.3227031,1
98,49,-124.275847,46.99789833,0.2730434,1
98,50,-124.2496017,46.99797,0,1
99,1,-124.2720698,47.1627412,2.814038476,1
99,2,-124.2997432,47.16396349,1.09528815,1
99,3,-124.3260755,47.16476439,3.7875675,1
99,4,-124.3524245,47.16549857,9.30923485,1
99,5,-124.3787261,47.16637597,27.8567816,1
99,6,-124.4049663,47.16503311,33.13813165,1
99,7,-124.4311399,47.16291013,22.95352445,1
99,8,-124.4574392,47.16193815,1.5592587,1
99,9,-124.4837175,47.16199623,1.6083591,1
99,10,-124.5100548,47.16284161,2.6200799,1
99,11,-124.5364191,47.16379722,0,1
99,12,-124.5627516,47.16422432,54.2420971,1
99,13,-124.588893,47.16279795,2.12865285,1
99,14,-124.615211,47.16108412,1.7307379,1
99,15,-124.6414904,47.16005358,0,1
99,16,-124.6676844,47.16181328,0,1
99,17,-124.6940224,47.16348585,1.676715,1
99,18,-124.7201964,47.16371914,0,1
99,19,-124.7462702,47.16153294,90.5439885,1
99,20,-124.7726773,47.16084833,183.8748729,1
99,21,-124.7989956,47.16061775,88.54190555,1
99,22,-124.8253876,47.16059976,18.65453365,1
99,23,-124.8517541,47.16119833,4.4982071,1
99,24,-124.878038,47.16214325,193.2905326,1
99,25,-124.9043216,47.16300833,44.920263,1
99,26,-124.930719,47.16365689,3.78594735,1
99,27,-124.9570426,47.16420667,12.64596035,1
99,28,-124.983366,47.16437196,0,1
99,29,-125.0097427,47.16372,0,1
99,30,-125.0360227,47.16288667,0,1
99,31,-125.062324,47.161655,0,1
99,32,-125.0885993,47.16111194,0,1
99,33,-125.1151161,47.1614039,0,1
99,34,-125.1414616,47.16179746,0,1
99,35,-125.1678452,47.16221532,0,1
99,36,-125.1939883,47.16283274,0,1
99,37,-125.220442,47.16321075,0,1
99,38,-125.2466952,47.163045,0,1
99,39,-125.2731252,47.16295667,0,1
99,40,-125.2994461,47.16293225,0,1
99,41,-125.3257841,47.16291617,0,1
99,42,-125.3521805,47.16300599,0,1
99,43,-125.3785209,47.16338398,0,1
99,44,-125.4048356,47.16388167,0,1
99,45,-125.4312891,47.16433812,0,1
99,46,-125.4576278,47.16423333,0,1
99,47,-125.483955,47.163695,0,1
99,48,-125.5102714,47.16329603,0,1
99,49,-125.5366007,47.16285586,0,1
99,50,-125.5628861,47.1626733,0,1
99,51,-125.5894961,47.16322995,0,1
99,52,-125.6155085,47.163675,0,1
99,53,-125.6419886,47.16385333,0,1
99,54,-125.6683773,47.16404233,0,1
99,55,-125.6946859,47.1641,0,1
99,56,-125.7210987,47.164165,0,1
99,57,-125.7472945,47.16334692,0,1
99,58,-125.7736877,47.16238906,0,1
99,59,-125.7999798,47.161505,0,1
99,60,-125.8262981,47.16109899,0,1
99,61,-125.8526312,47.16202355,0,1
99,62,-125.8790615,47.16290219,0,1
99,63,-125.9054533,47.16390102,0,1
99,64,-125.9317598,47.16396501,0,1
100,1,-126.0624957,47.33157291,0,1
100,2,-126.034799,47.32984548,0,1
100,3,-126.0083833,47.32943334,0,1
100,4,-125.9820404,47.32954432,0,1
100,5,-125.9555774,47.330155,0,1
100,6,-125.9292675,47.33009698,0,1
100,7,-125.9026831,47.32997833,0,1
100,8,-125.8763761,47.3299383,0,1
100,9,-125.849914,47.33021704,0,1
100,10,-125.823577,47.33041985,0,1
100,11,-125.7971061,47.33045964,0,1
100,12,-125.7706707,47.33051157,0,1
100,13,-125.7442678,47.33034,0,1
100,14,-125.7177081,47.32999198,0,1
100,15,-125.69144,47.32985333,0,1
100,16,-125.6649625,47.32983719,0,1
100,17,-125.6386077,47.32968308,0,1
100,18,-125.6120283,47.3295393,0,1
100,19,-125.5855273,47.32968843,0,1
100,20,-125.559242,47.33017,0,1
100,21,-125.5327972,47.33071794,0,1
100,22,-125.506118,47.33103174,0,1
100,23,-125.4799466,47.33104333,0,1
100,24,-125.4534271,47.33059898,0,1
100,25,-125.4271211,47.33058047,0,1
100,26,-125.4006567,47.33079353,0,1
100,27,-125.3741917,47.33117,0,1
100,28,-125.3477431,47.331535,0,1
100,29,-125.3213834,47.33168985,0,1
100,30,-125.2949014,47.33126703,0,1
100,31,-125.2684692,47.330625,0,1
100,32,-125.2419934,47.32981376,0,1
100,33,-125.2157675,47.32979,0,1
100,34,-125.1892941,47.330315,0,1
100,35,-125.1629168,47.33049055,0,1
100,36,-125.1363247,47.33075667,0,1
100,37,-125.1098274,47.33092335,0,1
100,38,-125.0835541,47.33132485,0,1
100,39,-125.0570742,47.33161667,0,1
100,40,-125.0308398,47.33157643,0,1
100,41,-125.0042415,47.33120167,0,1
100,42,-124.9777378,47.33064839,0,1
100,43,-124.9514412,47.33025634,0,1
100,44,-124.9250044,47.33005352,0,1
100,45,-124.8984504,47.329815,127.6423052,1
100,46,-124.8719783,47.32973991,0,1
100,47,-124.8455983,47.32990795,9.25008695,1
100,48,-124.81921,47.33030333,61.6608259,1
100,49,-124.7928846,47.33066333,256.0228145,2
100,50,-124.7663686,47.33081537,530.1136864,3
100,51,-124.7398366,47.3307257,833.3364245,3
100,52,-124.7134601,47.330425,8.78707925,1
100,53,-124.6870619,47.32936152,0.15047,1
100,54,-124.6613706,47.32519292,199.6697406,1
100,55,-124.6353128,47.32269506,0,1
100,56,-124.6089144,47.32374255,0,1
100,57,-124.5826174,47.3250265,4.76314775,1
100,58,-124.5562103,47.32634885,54.98039515,1
100,59,-124.5298718,47.32741833,65.5498867,1
100,60,-124.503436,47.32834489,13.43925785,1
100,61,-124.4772724,47.32907167,22.6011425,1
